lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate,is_fragment_candidate,generation_seed,sample_count
P,phenyl,cyclohexyl,C1,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_cyclohexyl><LINKER_C1><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,FC(F)(F)c1cc(B(CP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,True,FC(F)(F)c1cc(B(CP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,FC(F)(F)c1cc(B(CP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,[],True,1,0.4,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
P,mesityl,isopropyl,C4,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_isopropyl><LINKER_C4><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)C)c(C)c1,True,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)C)c(C)c1,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)C)c(C)c1,[],True,1,0.4528301886792453,True,True,False,False,True,False,True,[],0,43,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,202,1
P,phenyl,phenyl,C4,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.7435897435897436,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,202,1
P,mesityl,mesityl,C2,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C2><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.4666666666666667,True,True,False,False,True,False,True,[],0,50,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,202,1
N,methyl,phenyl,C1,pentachlorophenyl,pentachlorophenyl,<LB_N><LB1_methyl><LB2_phenyl><LINKER_C1><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,CN(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,True,CN(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,CN(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccccc1,[],True,1,0.40540540540540543,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
N,ethyl,phenyl,C4,mesityl,pentafluorophenyl,<LB_N><LB1_ethyl><LB2_phenyl><LINKER_C4><LA1_mesityl><LA2_pentafluorophenyl>,CCN(CCCCB(c1c(C)cc(C)cc1C)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,CCN(CCCCB(c1c(C)cc(C)cc1C)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,CCN(CCCCB(c1c(C)cc(C)cc1C)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[],True,1,0.47058823529411764,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,202,1
P,isopropyl,isopropyl,C6,phenyl,pentafluorophenyl,<LB_P><LB1_isopropyl><LB2_isopropyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)P(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,CC(C)P(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,CC(C)P(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,[],True,1,0.5348837209302325,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,202,2
N,methyl,methyl,C6,p_tolyl,pentafluorophenyl,<LB_N><LB1_methyl><LB2_methyl><LINKER_C6><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCCN(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCCCN(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCCCN(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.425531914893617,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,202,1
N,isopropyl,phenyl,C4,phenyl,pentafluorophenyl,<LB_N><LB1_isopropyl><LB2_phenyl><LINKER_C4><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)N(CCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,True,CC(C)N(CCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,CC(C)N(CCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[],True,1,0.4166666666666667,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,202,1
N,ethyl,isopropyl,C3,mesityl,mesityl,<LB_N><LB1_ethyl><LB2_isopropyl><LINKER_C3><LA1_mesityl><LA2_mesityl>,CCN(CCCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C(C)C,True,CCN(CCCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C(C)C,CCN(CCCB(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C(C)C,[],True,1,0.40425531914893614,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,202,1
P,cyclohexyl,cyclohexyl,C6,phenyl,phenyl,<LB_P><LB1_cyclohexyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_phenyl>,c1ccc(B(CCCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,True,c1ccc(B(CCCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,c1ccc(B(CCCCCCP(C2CCCCC2)C2CCCCC2)c2ccccc2)cc1,[],True,1,0.4,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,202,1
N,methyl,ethyl,C1,mesityl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_mesityl><LA2_bis_cf3_phenyl>,CCN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(C)cc(C)cc1C,True,CCN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(C)cc(C)cc1C,CCN(C)CB(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(C)cc(C)cc1C,[],True,1,0.4,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
P,phenyl,mesityl,C5,pentafluorophenyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C5><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCCB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2ccccc2)c(C)c1,True,Cc1cc(C)c(P(CCCCCB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2ccccc2)c(C)c1,Cc1cc(C)c(P(CCCCCB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2ccccc2)c(C)c1,[],True,1,0.6808510638297872,True,True,False,False,True,False,True,[],0,44,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,202,1
P,mesityl,mesityl,C2,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C2><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.625,True,True,False,False,True,False,True,[],0,39,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,202,2
N,methyl,ethyl,C1,p_tolyl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_ethyl><LINKER_C1><LA1_p_tolyl><LA2_bis_cf3_phenyl>,CCN(C)CB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,CCN(C)CB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CCN(C)CB(c1ccc(C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[],True,1,0.4090909090909091,True,True,False,False,True,False,True,[],0,27,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
N,cyclohexyl,phenyl,C6,phenyl,pentafluorophenyl,<LB_N><LB1_cyclohexyl><LB2_phenyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,Fc1c(F)c(F)c(B(CCCCCCN(c2ccccc2)C2CCCCC2)c2ccccc2)c(F)c1F,True,Fc1c(F)c(F)c(B(CCCCCCN(c2ccccc2)C2CCCCC2)c2ccccc2)c(F)c1F,Fc1c(F)c(F)c(B(CCCCCCN(c2ccccc2)C2CCCCC2)c2ccccc2)c(F)c1F,[],True,1,0.40384615384615385,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,202,1
P,phenyl,mesityl,C1,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C1><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CP(c2ccccc2)c2c(C)cc(C)cc2C)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
P,mesityl,mesityl,C6,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C6><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2ccc(C)cc2)cc1,[],True,1,0.625,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True,202,1
N,methyl,isopropyl,C1,mesityl,bis_cf3_phenyl,<LB_N><LB1_methyl><LB2_isopropyl><LINKER_C1><LA1_mesityl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(B(CN(C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,True,Cc1cc(C)c(B(CN(C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,Cc1cc(C)c(B(CN(C)C(C)C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C)c1,[],True,1,0.4222222222222222,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
P,mesityl,cyclohexyl,C2,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,True,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,[],True,1,0.5102040816326531,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,202,1
P,phenyl,mesityl,C2,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_mesityl><LINKER_C2><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,True,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)c(C)c1,[],True,1,0.49056603773584906,True,True,False,False,True,False,True,[],0,44,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,202,1
P,mesityl,cyclohexyl,C2,pentafluorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_cyclohexyl><LINKER_C2><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,True,Cc1cc(C)c(P(CCB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,Cc1cc(C)c(P(CCB(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCCC2)c(C)c1,[],True,1,0.5306122448979592,True,True,False,False,True,False,True,[],0,41,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,202,2
P,phenyl,phenyl,C5,phenyl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2ccccc2)c(C)c1,[],True,1,0.5227272727272727,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,202,1
P,mesityl,mesityl,C2,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C2><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.5555555555555556,True,True,False,False,True,False,True,[],0,47,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,202,1
P,phenyl,cyclohexyl,C5,pentafluorophenyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_cyclohexyl><LINKER_C5><LA1_pentafluorophenyl><LA2_pentachlorophenyl>,Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,True,Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,Fc1c(F)c(F)c(B(CCCCCP(c2ccccc2)C2CCCCC2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,[],True,1,0.5416666666666666,True,True,False,False,True,False,True,[],0,41,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,202,1
P,mesityl,tert_butyl,C2,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,True,Cc1cc(C)c(P(CCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,Cc1cc(C)c(P(CCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1,[],True,1,0.6842105263157895,True,True,False,False,True,False,True,[],0,39,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True,202,2
N,ethyl,isopropyl,C3,phenyl,pentafluorophenyl,<LB_N><LB1_ethyl><LB2_isopropyl><LINKER_C3><LA1_phenyl><LA2_pentafluorophenyl>,CCN(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,True,CCN(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,CCN(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C(C)C,[],True,1,0.5,True,True,False,False,True,False,True,[],0,27,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_amine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True,202,1
P,tert_butyl,isopropyl,C1,pentafluorophenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_isopropyl><LINKER_C1><LA1_pentafluorophenyl><LA2_pentafluorophenyl>,CC(C)P(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,True,CC(C)P(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,CC(C)P(CB(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,[],True,1,0.6206896551724138,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
P,mesityl,isopropyl,C4,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_isopropyl><LINKER_C4><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)C)c(C)c1,True,Cc1cc(C)c(P(CCCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)C)c(C)c1,Cc1cc(C)c(P(CCCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)C)c(C)c1,[],True,1,0.5952380952380952,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True,202,1
P,phenyl,tert_butyl,C5,phenyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_tert_butyl><LINKER_C5><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,True,CC(C)(C)P(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,CC(C)(C)P(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,[],True,1,0.4375,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True,202,1
P,mesityl,tert_butyl,C1,p_tolyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.4583333333333333,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True,202,1
