raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate
CC(CCP(c1c(F)c(F)c(F)c(F)c(F)c2F)P(c2ccccc4)c4c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3F)cccccc3)c3c(Cl)c(Cl)c1ccccc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(C)C=C2B(c2c(F)c2F)c2c(F)c(F)c(F)c2F)c2F)c2F)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2)c2ccccc5)c5ccccc2B(c2c(B(c2ccccc2)cc1,False,,,['parse_failure'],False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cccc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(-c3ccccc3)c3cccc3)[P+]2(c2c(F)c2c(Cl)c(Cl)c2cccc3cccc2N3Cc2cccc2cccc23)c(Cl)c(C)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)(c3c(F)c(F)c(F)c1,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(=C(B(c2c(F)c(F)c(F)c(F)c1F)CP(c2c(Cl)c(Cl)c(C)c(P(CCB(c2c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c3Cl)c(Cl)c(Cl)c1c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c(Cl,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(=C(B(c4c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2)c2c(C)c2c(F)c1F)c1F)c1)C2(c2cccc1)P(c1ccc2)c2c(F)c(F)c(F)c(F)c(F)c(F)c2c(F)c(F)c(Cl)c1Cl)c(Cl)c(B(c2cccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)cc(-c3ccccc2)c2c(C)c2Cl)P(c1ccc(C)cc(B(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(F)c(F)c2c(Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)cc(-c3ccccc2)c2cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c2Cl)P(c1c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(P(C(C)(C)N(Cc3cccc2)C1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CN1c2c(C)cc(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)n(B(c4c(Cl)c(B(c4c(C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)C(C)(C)N1C(C)C)C(C)C)cc(C)c(Cl)c1Cl)c(C)cc2C)c2cccc3c4c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2cccc12,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Bc1ccccc3)c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2c1-c1c(F)c(F)c(F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C,True,CC(C)(C)C,CC(C)(C)C,[],False,8,0.15,True,True,True,True,True,True,False,['too_small'],0.0,5.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
c1cc(C)cc(C)cc(C)c(P(C2CC(P(c2c(C)c(-c2ccccc2-3)c21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(F)c(F)c(F)c(F)c(P(c2c(C)cc1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(B(C2=C3CCCCCC2)C(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c3ccccc3N(Cc3ccccc1B1Oc2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)cc(C)cc(-c3cccc1)C(C)CCCCC32)c(Cl)c(Cl)c2Oc2c(F)c(F)c(F)c2F)c2F)c2c(Cl)c2ccccccc1B(c1c(Cl)c4Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(CB(c1c(Cl)c3c(Cl)c4Cl)c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)C(C)(C)N1c1cc(C)c1c(Cl)c(Cl)c(Cl)c1cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(F)c(F)c3F)C2CC(P(c3cccc1B1Oc2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(Cl)c(B(c1c(Cl)c(Cl)c(Cl)c2c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)cc2C(C)P(CB(c3c(F)c(F)c(F)c(F)c(F)c(Cl)c(Cl)c(C)cc3C)C(C)(CC)C(C)(C)N(Cc3cccc32)c(F)c1ccc(B(c4c(ccc(C(CB(c2cccc23)c(C)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)C(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c2cccc2P(C2=CC(C(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc2C)c(Cl)c2Cl)c(Cl)c(C=C(CP(c1c(Cl)c(Cl)c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
ClB(c1cccc43)c12)C(C)(C)N(Cc1cc(C)c(Cl)c(Cl)c2Cl)c(Cl)c2c(C)cc3C)C(C)N1c1cc1c(C)cc(C)cc(C)cc(B(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)cc2C)c(P(C(C)(C)B(c2c(B(c3cccccc1B(Cl)c3c(F)c(F)c2F)P(c2c(F)c2F)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(CB(c1cc(C(C)(C)C)N1C(C)(C)N1C(C)(C)C,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C3)C2P(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c2cccc3)C=C2B(c2c(F)c(F)c(F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)N2CCCCC(C(C)C2CCCC(C)(C)B(c2c(B(c2c(Cl)c(Cl)c(C)cc(C)c1c(Cl)c3Cl)c2cccc32)c(Cl)c2Cl)c2cccc1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)cc1C)c1c(Cl)c(C(=CC(C)(C)CC1(C)OB(c2c(F)c1F)c1c(Cl)c(Cl)c2Cl)c1c(F)c(F)c(F)c(F)c(F)c2F)c(F)c2F)c2F)c(F)c4F)ccccc2C)c(Cl)c2Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)C)c2c(F)c1cccc2P(C2CCCC(C)CC,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc3)C=C2B(c2c(C)cc2B(c2c(P(c2c(Cl)c(Cl)c1ccccccc1)c1c(F)c(F)c1c(F)c3F)C(C)C)CC,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(-c3cccc2)c2c(Cl)c(Cl)c(Cl)c(C)cc3C2(C)C)cc1)c1ccccc2C)c(-c3c(Cl)c3Cl)c(Cl)c(Cl)c21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C,True,CC(C)(C)C,CC(C)(C)C,[],False,8,0.15,True,True,True,True,True,True,False,['too_small'],0.0,5.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC1C[B-]2(c3c(Cl)c2c(F)c(F)c4F)c4F)c4F)c4c(F)c2F)C2CCCCCCCC2)C2C3CCCC3)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(Cl)c(Cl)c(F)c(F)c2c(Cl)c(Cl)c(Cl)c(Cl)cccccccccccc1)CB(c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)CP(CC(c3c(C)cc(C)cc2C)c(Cl)c(C)c(Cl)c(Cl)c(C)cc2C)c23)c(Cl,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c2c(F)c(F)c(F)c(F)c(F)c(Cl)c2C)c2c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(B(c2ccccccc3C)c3c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2F)c2F)c(B(c2ccccc(B(c4cccccc23)ccccc21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C3)C2P(c2cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c(P(c3ccccccc2)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2cccc3)C3CCCC1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c(Cl)c3Cl)c(Cl)c(C)cc(C(C)(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc1,True,Cc1ccccc1,Cc1ccccc1,[],True,3,0.2702702702702703,True,True,True,True,True,True,False,['too_small'],0.0,7.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CCN(CC)CCCCCC2N2CCCCC2(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(B(c3c(Cl)c(Cl)c(C)cc(C)ccccc2)c2ccccc3N(Cc1cccccc2)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C1c1cc(C)c1ccc(P(c4c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c3F)CCCC2)C2CCC1(C)CC1(C)C),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
COB(OC)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C3)C2P(c2c(Cl)c2Cl)c(Cl)c2Cl)c2Cl)CCP1c1cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)c2c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c2F)P(c2c(C)c(C)cc2C)c2cccc23)c(C23CC(C)(C)C)C(C)(C)P(c1cc(C(F)(F)F)cc(C)c(Cl)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,20,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1cccc1)P(c2cccccccc1)C2B(c2c(P(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3c(Cl)c(Cl)c(C)c(C)cc2C)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)C)B(c1c(Cl)c2Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c2Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2Cl)CP(c1cccc2-3)c2c(F)c2F)c2F)c2F)c(F)c(F)c(F)c(F)c(F)c(F)c1c(Cl)c(C)cc(B(c2c(Cl),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)B(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)(c1c(Cl)c2c(Cl)c(Cl)c1Cl,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1B(c1ccccc3)c(Cl)c(Cl)c3Cl)C(C)C)c(P(C2=C3CCC(C)N1c1cc(C)cc(C(C)(B(c2c(C)c1c(Cl)c(Cl)c2Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc3O2)c2c(F)c(F)c1ccccc3)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)N2CCCC(C)(C)C)CC1(C)CCCC2)c2c(C)cc2C)c2cccc3)c3cccc2)c2cccccc3)C[B-]2(c2c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)cc3C2(C)cc4C)c4cccc(B(c1cc(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(CC)c2c(F)c(F)c2F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1)CB(c1c(F)c2F)c2F)c2F)c2F)c(F)c3F)c3F)c3)c3c(Cl)c(Cl)c(Cl)c3ccccc1)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1c(Cl)c(Cl)c(Cl),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(P(c3ccccccccc2)c2c(Cl)c2C)c2c(F)c(F)c2F)c(F)c2ccccc2P(C2=C3CCC(C)CCCC1)C2(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1B(c1c(F)c(B(c1c(F)c(F)c2F)c2F)c(F)c(F)c(F)c4F)cccccccc2)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C,True,CC(C)(C)C,CC(C)(C)C,[],False,8,0.15,True,True,True,True,True,True,False,['too_small'],0.0,5.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1cccc3C)c3cccc(C)c1cccc32)c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc(C)c1,True,CC1=CC=C1,CC1=CC=C1,[],True,1,0.12121212121212122,True,True,True,True,True,True,False,['too_small'],0.0,5.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CC1(C)C)cc3C)C(B(c2c(Cl)c(B(c2cccc2)c2c(F)c4F)c4c(F)c2F)P(c2ccccc3B(c3c(Cl)c2c(Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c1c(F)c(F)c(F)c2F)c(F)c2F)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC=C(CP(c1c(F)c2F)c2F)c2F)c2ccccccc3c2CCCC(B(c2c(Cl)c(Cl)c2Cl)c(C)cc(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)OB(c2c(C)cc2C)c(Cl)c(Cl)c2Cl)c(C)cc2C)c(Cl)c(C(F)(F)F)c3)c3c(F)c(F)c(F)c2F)c(F)c(B(c2cccccccc3C)c3c(F)c(F)c2F)N2CCCC(C)CCCC2(C)COCC(C3)C2B(c2c(F)c2F)c(F)c(F)c1c(Cl,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(C)cc(C)cc(C)cc(C)cc2C)c(Cl)c(Cl)c(C(F)(F)F)cccc2)c2ccccc3)c3cccc1)c1c(F)c(F)c(F)c(F)c(F)c(F)c1c(C)cc2C)c(B(c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC(C)C)cc3C)c3c(C)cc2C(C)(CC)C(c3c(F)c1F)c1F)CP(c1c(Cl)c1c(F)c(F)c(F)c(F)c(F)c3c(Cl)c2Cl)c3c(C)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c1Cl)c2cccc3c2-c2c-3cccccc3)c3c(F)c(F)c2c(Cl)c(C)c(P(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c2Cl)c(Cl)c2c(B(c3c(Cl)c1c(F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2B(c2c(Cl)c(Cl)c1Cl)c2Cl)CCP1c1cccc2)c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C,True,CC(C)(C)C,CC(C)(C)C,[],False,8,0.15,True,True,True,True,True,True,False,['too_small'],0.0,5.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1cccc2C)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
